DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,Real_Year,ACCPER,ADDRESS,ASSETS,CASSETS,CFINSRC,CITY,CTAXPER,CTOTREV,EPOST,FILER,FIPS,FISYR_IMAGE,FNDNCD,FRCD,GEN,INCOME,IRS990n,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,MSA_NECH,NAICS,NAME,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,OUTNCCS,OUTREAS,PFFRCD,PMSA,RANDNUM,RULEDATE,RandNum,SEC_NAME,STATE,SUBSECCD,TAXPER,YEAR_NCCS,ZFILER,ZIP5,cAssets,cFiler,cFinSrc,cTaxPer,cTotRev,czFiler,nteeConf,nteeFinal,nteeFinal1,ntmaj10,ntmaj12,ntmaj5
,742309980,,,,,,,,,,,,,,,,,2013.0,5.0,11542 WHISPER BREEZE ST,0.0,,,SAN ANTONIO,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.10959,849 WHISPERING OAKS GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78230.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742311200,,,,,,,,,,,,,,,,,2013.0,5.0,6031 WALKING GAIT DR,0.0,,,SAN ANTONIO,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.6784600000000001,815 FOREST OAKS GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78240.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742322601,,,,,,,,,,,,,,,,,2013.0,5.0,221 E MANDALAY DR,0.0,,,SAN ANTONIO,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.42977,829 LANTANA GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78212.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742447997,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 246,0.0,,,HELOTES,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUB INC,C,C42,,,1,,,,IN,,,,,199301.0,0.44221000000000005,2011 HELOTES GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78023.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742501046,,,,,,,,,,,,,,,,,2013.0,5.0,362 FAIRVIEW AVE,0.0,,,SAN ANTONIO,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.2416,567 SAT COUNCIL OF NAFSJ,TX,3.0,201305.0,2013.0,Y,78223.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742516736,,,,,,,,,,,,,,,,,2013.0,5.0,15 GRASSMARKET,0.0,,,SAN ANTONIO,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.35069,825 HOLLY GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78259.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742534074,,,,,,,,,,,,,,,,,2013.0,5.0,66 COUNTRY VIEW CIR,0.0,,,NEW BRAUNFELS,,,Z,Y,48091.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.11143,710 GUADA COMA GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78132.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742555711,,,,,,,,,,,,,,,,,2013.0,5.0,9215 CHISHOLM LN,0.0,,,AUSTIN,,,Z,Y,48453.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,640.0,813410.0,TEXAS GARDEN CLUBS,C,C42,,,1,,,,IN,,,,,199301.0,0.24624000000000001,35 YAUPON GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78748.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742555714,,,,,,,,,,,,,,,,,2013.0,5.0,2102 MACKENZIE,0.0,,,CHAPPELL HILL,,,Z,Y,48477.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.8572799999999999,76 BLUEBONNET GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,77426.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742555726,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 1222,0.0,,,COLUMBUS,,,Z,Y,48089.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.16667,118 COLUMBUS GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78934.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742555788,,,,,,,,,,,,,,,,,2013.0,5.0,6297 WILDWOOD CT,0.0,,,EL PASO,,,Z,Y,48141.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,2320.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.68487,996 EL DEDON VERDE,TX,3.0,201305.0,2013.0,Y,79912.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742555810,,,,,,,,,,,,,,,,,2013.0,5.0,22017 RED BIRD DR,0.0,,,LAGO VISTA,,,Z,Y,48453.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,640.0,813410.0,TEXAS GARDEN CLUBS,C,C42,,,1,,,,IN,,,,,199301.0,0.07105,609 LAGO VISTA GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78645.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742555934,,,,,,,,,,,,,,,,,2013.0,5.0,2 CYPRESS CIR,0.0,,,UVALDE,,,Z,Y,48463.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS,C,C42,,,1,,,,IN,,,,,199301.0,0.8930299999999999,940 UVALDE GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78801.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742556217,,,,,,,,,,,,,,,,,2013.0,5.0,309 MCFADDEN HUT DR APT 4,0.0,,,BROWNSVILLE,,,Z,Y,48061.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.8272700000000001,80 WEST BROWNSVILLE GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78520.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742556218,,,,,,,,,,,,,,,,,2013.0,5.0,100 ZAMBRANO RD,0.0,,,SAN ANTONIO,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.51227,834 MONTE VISTA GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78209.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742556245,,,,,,,,,,,,,,,,,2013.0,5.0,125 CROCKETT ST,0.0,,,MCGREGOR,,,Z,Y,48309.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,8800.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.8607899999999999,665 MCGREGOR GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76657.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742556247,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 1439,0.0,,,MEDINA,,,Z,Y,48019.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.06541,668 ROSE GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78055.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742581092,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 681,0.0,,,PORT ARANSAS,,,Z,Y,48355.0,,0.0,20.0,0.0,0.0,1.0,O,O,EN,C,C,1880.0,813410.0,PORT ARANSAS GARDEN CLUB,C,C42,,,1,,,,IN,,,,,199108.0,0.6916399999999999,,TX,4.0,201305.0,2013.0,Y,78373.0,0.0,Y,bmf1312co,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742588389,,,,,,,,,,,,,,,,,2013.0,5.0,7844 FM 3117,0.0,,,TEMPLE,,,Z,Y,48027.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,3810.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.80095,908 TEMPLE GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76501.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742593612,,,,,,,,,,,,,,,,,2013.0,5.0,265 HILLIARD ROAD,0.0,,,SAN MARCOS,,,Z,Y,48209.0,2003.0,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,640.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.51593,854 SPRING LAKE GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78666.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742593982,,,,,,,,,,,,,,,,,2013.0,5.0,702 E GRAMMAN ST,0.0,,,BEEVILLE,,,Z,Y,48025.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.05823,57 BEEVILLE GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78102.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742611009,,,,,,,,,,,,,,,,,2013.0,4.0,13112 BENNINGTON LN,0.0,,,AUSTIN,,,Z,Y,48453.0,,16.0,20.0,0.0,0.0,0.0,PC,O,EN,C,C,640.0,813410.0,AUSTIN POND SOCIETY,C,C42,,,1,,,,IN,,,,,199409.0,0.38929,,TX,3.0,201304.0,2013.0,Y,78753.0,0.0,Y,bmf1312c3,201304.0,0.0,Y,C,C42,C,EN,EN,OT
,742616286,,,,,,,,,,,,,,,,,2013.0,5.0,HC 32 BOX 136F,0.0,,,UVALDE,,,Z,Y,48463.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.12591,939 GREEN THUMB GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78801.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742617086,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 532,0.0,,,HUBBARD,,,Z,Y,48217.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.06371,557 HUBBARD GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76648.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742617571,,,,,,,,,,,,,,,,,2013.0,8.0,122 JAMES WESLEY DR,0.0,,,ROBINSON,,,Z,Y,48309.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,8800.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.85445,1093 BROWN BAG GARDEN CLUB,TX,3.0,201308.0,2013.0,Y,76706.0,0.0,Y,bmf1312c3,201308.0,0.0,Y,A,C42,C,EN,EN,OT
,742645494,,,,,,,,,,,,,,,,,2013.0,7.0,15955 COUNTY ROAD 580,0.0,,,LA COSTE,,,Z,Y,48325.0,,0.0,20.0,0.0,0.0,1.0,O,O,EN,C,C,,813410.0,LA COSTE GARDEN CLUB,C,C42,,,1,,,,IN,,,,,199404.0,0.9283399999999999,,TX,4.0,201307.0,2013.0,Y,78039.0,0.0,Y,bmf1312co,201307.0,0.0,Y,A,C42,C,EN,EN,OT
,742657883,,,,,,,,,,,,,,,,,2013.0,5.0,362 FAIRVIEW AVE,0.0,,,SAN ANTONIO,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.97172,723 ADVANCED FLORAL DESIGN GUILD,TX,3.0,201305.0,2013.0,Y,78223.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742657915,,,,,,,,,,,,,,,,,2013.0,5.0,10639 PARK VIEW CIR,0.0,,,EL PASO,,,Z,Y,48141.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,2320.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.93217,2093 DISTRICT IX,TX,3.0,201305.0,2013.0,Y,79935.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742657948,,,,,,,,,,,,,,,,,2013.0,5.0,603 SAN DIZIER,0.0,,,SAN ANTONIO,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.74568,835 PRICKLY PEAR GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78232.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742733352,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 872,0.0,,,LEAKEY,,,Z,Y,48385.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.91319,FRIO CANYON GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78873.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742761673,,,,,,,,,,,,,,,,,2013.0,6.0,901 BUSINESS PARK DR STE 400,0.0,,,MISSION,,,Z,Y,48215.0,,0.0,20.0,0.0,0.0,1.0,O,O,EN,C,C,4880.0,813410.0,TEXAS CITRUS GROWERS LEAGUE,C,C42,,,1,,,,IN,,,,,199702.0,0.5785600000000001,,TX,6.0,201306.0,2013.0,Y,78572.0,0.0,Y,bmf1312co,201306.0,0.0,Y,C,C42,C,EN,EN,OT
,742788099,,,,,,,,,,,,,,,,,2013.0,5.0,640 W LOTT AVE,0.0,,,ARANSAS PASS,,,Z,Y,48409.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1880.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.7480399999999999,2198 THE PLUMERIA SOCIETY OF S TEXA,TX,3.0,201305.0,2013.0,Y,78336.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742813530,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 1335,0.0,,,BURNET,,,Z,Y,48053.0,,16.0,20.0,2471.0,0.0,1.0,PC,O,EN,C,C,,813312.0,DAUGHTERS OF THE REPUBLIC OF TX INC,C,C36,,,1,,,,IN,,,,,197610.0,0.58743,BURNET JANE WELLS WOODS,TX,3.0,201305.0,2013.0,Y,78611.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C36,C,EN,EN,OT
,742862219,,,,,,,,,,,,,,,,,2013.0,4.0,211 E 7TH ST STE 818,0.0,,,AUSTIN,,,Z,Y,48453.0,2007.0,15.0,20.0,0.0,0.0,1.0,PC,S,ZB,C,C,640.0,813219.0,DOWNTOWN AUSTIN DEVELOPMENT CORPORATION,C,C125,,,1,,,,IN,,,,,199812.0,0.7538699999999999,DOWNTOWN TRUST,TX,3.0,201304.0,2013.0,Y,78701.0,0.0,Y,bmf1312c3,201304.0,0.0,Y,B,C1250,C,EN,EN,OT
,742892640,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 248,0.0,,,TAYLOR,,,Z,Y,48491.0,,15.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,640.0,813312.0,KEEP TAYLOR BEAUTIFUL,C,C50,,,1,,,,IN,,,,,199901.0,0.40424,,TX,3.0,201305.0,2013.0,Y,76574.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C50,C,EN,EN,OT
,742990772,,,,,,,,,,,,,,,,,2013.0,5.0,301 NATURE CENTER DRIVE,0.0,,,AUSTIN,,,Z,Y,48453.0,,16.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,640.0,712190.0,TEXAS MASTER NATURALISTS CAPITAL AREA CHAPTER INC,C,C60,,,1,,,,IN,,,,,200109.0,0.29519,CAPITAL AREA MASTER NATURALISTS,TX,3.0,201305.0,2013.0,Y,78746.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,B,C60,C,EN,EN,OT
,746046569,,,,,,,,,,,,,,,,,2013.0,5.0,7502 GREENHAVEN DR,0.0,,,AUSTIN,,,Z,Y,48453.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,640.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.0655,33 VIOLET CROWN GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78757.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,746047412,,,,,,,,,,,,,,,,,2013.0,4.0,1405 CABOT LAKES DR,0.0,,,LEAGUE CITY,,,Z,Y,48167.0,,0.0,20.0,0.0,0.0,0.0,O,O,EN,C,C,3362.0,813410.0,WEED N WISH GARDEN CLUB,C,C42,,,1,,,,IN,,,2920.0,,196308.0,0.7558,,TX,5.0,201304.0,2013.0,Y,77573.0,0.0,Y,bmf1312co,201304.0,0.0,Y,A,C42,C,EN,EN,OT
,746050615,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 57175,0.0,,,WEBSTER,,,Z,Y,48201.0,2003.0,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,3362.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,3360.0,,199301.0,0.9578,2043 HOUSTON FEDERATION OF G C,TX,3.0,201305.0,2013.0,Y,77598.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,B,C42,C,EN,EN,OT
,746063313,,,,,,,,,,,,,,,,,2013.0,5.0,5130 CAPE ANN DR,0.0,,,CRP CHRISTI,,,Z,Y,48355.0,,15.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1880.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.16374,2036 CORPUS CHRISTI COUNCIL OF G C,TX,3.0,201305.0,2013.0,Y,78412.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,746077140,,,,,,,,,,,,,,,,,2013.0,8.0,PO BOX 58355,0.0,,,WEBSTER,,,Z,Y,48201.0,,0.0,20.0,0.0,0.0,1.0,O,O,EN,C,C,3362.0,813920.0,CLEAR LAKE AREA -TEXAS- CITY PANHELLENIC ASSOCIATION,C,C03,,,1,,,,IN,,,3360.0,,196611.0,0.3627,,TX,4.0,201308.0,2013.0,Y,77598.0,0.0,Y,bmf1312co,201308.0,0.0,Y,C,C03,C,EN,EN,OT
,746081847,,,,,,,,,,,,,,,,,2013.0,5.0,4 KINGHURST,0.0,,,SAN ANTONIO,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.47951000000000005,831 LIVE OAK GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78248.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,746132239,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 580341,0.0,,,HOUSTON,,,Z,Y,48201.0,2007.0,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,3362.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,3360.0,,199301.0,0.19924,490 NASSAU BAY GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,77258.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,746132259,,,,,,,,,,,,,,,,,2013.0,5.0,4626 WILMA DR,0.0,,,CORP CHRISTI,,,Z,Y,48355.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1880.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.14623,139 PAISANO GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78412.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,746209179,,,,,,,,,,,,,,,,,2013.0,6.0,PO BOX 1429,0.0,,,AUSTIN,,,Z,Y,48453.0,,0.0,20.0,7063.0,0.0,1.0,O,O,EN,C,C,640.0,813920.0,TEXAS RESTAURANT ASSOCIATION,C,C03,,,1,,,,IN,,,,,198601.0,0.95865,MID COAST CHAPTER,TX,6.0,201306.0,2013.0,Y,78767.0,0.0,Y,bmf1312co,201306.0,0.0,Y,C,C03,C,EN,EN,OT
,751328092,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 905,0.0,,,COLEMAN,,,Z,Y,48083.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS,C,C42,,,1,,,,IN,,,,,199301.0,0.64162,114 TOWN & COUNTRY GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76834.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,751666070,,,,,,,,,,,,,,,,,2013.0,3.0,222 W COTTON ST,0.0,,,LONGVIEW,,,Z,Y,48183.0,,16.0,20.0,0.0,0.0,0.0,PC,O,EN,C,C,4420.0,813312.0,KEEP LONGVIEW BEAUTIFUL INC,C,C50,,,1,,,,IN,,,,,198002.0,0.48428000000000004,,TX,3.0,201303.0,2013.0,Y,75601.0,0.0,Y,bmf1312c3,201303.0,0.0,Y,A,C50,C,EN,EN,OT
,751679094,,,,,,,,,,,,,,,,,2013.0,5.0,610 TOWN OAKS CIR,0.0,,,KILGORE,,,Z,Y,48183.0,2007.0,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,4420.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.83416,599 EVERGREEN GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,75662.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,751780842,,,,,,,,,,,,,,,,,2013.0,5.0,300 OAK LN,0.0,,,EULESS,,,Z,Y,48439.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1922.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,2800.0,,199301.0,0.72818,2316 N TEXAS DAYLILY SOCIETY,TX,3.0,201305.0,2013.0,Y,76039.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,751827739,,,,,,,,,,,,,,,,,2013.0,5.0,9956 GREENFIELD DR,0.0,,,DALLAS,,,Z,Y,48113.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1922.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,1920.0,,199301.0,0.61443,2017 DALLAS FLOWER SHOW JUDGES,TX,3.0,201305.0,2013.0,Y,75238.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,751865086,,,,,,,,,,,,,,,,,2013.0,5.0,777 WORTH ST,0.0,,,HEMPHILL,,,Z,Y,48403.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.69238,392 HEMPHILL GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,75948.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,751927914,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 535,0.0,,,MCCAMEY,,,Z,Y,48461.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.30385,664 MCCAMEY GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,79752.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,751938270,,,,,,,,,,,,,,,,,2013.0,5.0,3333 GOLFING GREEN DR,0.0,,,DALLAS,,,Z,Y,48113.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1922.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,1920.0,,199301.0,0.03375,170 BROOKHAVEN GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,75234.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,751945203,,,,,,,,,,,,,,,,,2013.0,5.0,743 N CEDAR ST,0.0,,,KERMIT,,,Z,Y,48495.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.45981000000000005,594 KERMIT GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,79745.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
